start_ref,end_ref,span,half_span_length,heb,repetitions,tfidf
Exodus 3 10,Exodus 5 2,46,11,שׁלח,18,0.09750182523411909
Exodus 3 13,Exodus 4 2,12,3,מה,3,0.022523368158151955
Exodus 3 14,Exodus 5 15,55,13,כה,6,0.055474336230266444
Exodus 3 15,Exodus 4 5,13,3,יעקב,3,0.05534109064112058
Exodus 3 15,Exodus 4 18,26,6,עוד,3,0.01841728160850235
Exodus 3 15,Exodus 4 5,13,3,אברהמ,3,0.04733310941564192
Exodus 3 15,Exodus 4 5,13,3,יצחק,3,0.046185073457996675
Exodus 3 16,Exodus 4 29,36,9,זקנ,3,0.016196780232972278
Exodus 3 16,Exodus 4 31,38,9,פקד,3,0.018035368340254813
Exodus 3 18,Exodus 5 4,40,10,מלכ,3,0.07378812085482746
Exodus 3 18,Exodus 4 25,30,7,אתה,3,0.021339480050994748
Exodus 3 18,Exodus 5 2,38,9,שׁמע,6,0.055469399601093615
Exodus 3 18,Exodus 5 2,38,9,קול,6,0.031091906843501653
Exodus 3 18,Exodus 5 3,39,9,דרכ,3,0.013812961206376763
Exodus 3 19,Exodus 5 2,37,9,ידע,3,0.043488984481022175
Exodus 3 20,Exodus 5 17,51,12,כנ,3,0.023338849110284166
Exodus 3 20,Exodus 5 16,50,12,נכה,3,0.032393560465944556
Exodus 4 1,Exodus 4 31,31,7,אמנ,6,0.04507173660344796
Exodus 4 7,Exodus 4 7,1,0,חיק,3,0.05404476662275528
Exodus 4 7,Exodus 5 22,47,11,שׁוב,9,0.03841106409179054
Exodus 4 8,Exodus 4 30,23,5,אות,6,0.05115719113452151
Exodus 4 9,Exodus 5 8,31,7,מנ,3,0.03485950468320898
Exodus 4 9,Exodus 4 26,18,4,דמ,3,0.016892526118613964
Exodus 4 10,Exodus 5 9,31,7,אישׁ,3,0.04450053416324806
Exodus 4 10,Exodus 6 13,58,14,דבר,24,0.11503636545458965
Exodus 4 10,Exodus 4 23,14,3,אנכי,6,0.0528870577111176
Exodus 4 10,Exodus 5 22,44,11,אדני,3,0.027275533200962553
Exodus 4 10,Exodus 5 23,45,11,אז,3,0.02253586830172398
Exodus 4 10,Exodus 5 9,31,7,כבד,3,0.019793602910570005
Exodus 4 11,Exodus 5 14,35,8,שׂימ,6,0.04522674021912871
Exodus 4 11,Exodus 5 2,23,5,מי,3,0.03005894723375802
Exodus 4 13,Exodus 5 3,22,5,נא,3,0.03958720582114001
Exodus 4 15,Exodus 6 1,41,10,עשׂה,9,0.05042157766786622
Exodus 4 17,Exodus 6 4,42,10,ב,3,0.023530069578337573
Exodus 4 17,Exodus 4 30,14,3,אות,3,0.05115719113452151
Exodus 4 18,Exodus 6 13,50,12,מצרימ,12,0.16525814102788428
Exodus 4 18,Exodus 4 26,9,2,חתנ,3,0.039367710908929515
Exodus 4 18,Exodus 5 22,36,9,שׁוב,6,0.03841106409179054
Exodus 4 20,Exodus 6 13,48,12,ארצ,9,0.08249401552702898
Exodus 4 21,Exodus 6 1,35,8,חזק,3,0.03220746732380164
Exodus 4 22,Exodus 6 14,47,11,בכר,3,0.01763985429336536
Exodus 5 6,Exodus 6 27,45,11,הוא,3,0.041831405619850784
Exodus 5 2,Exodus 6 7,29,7,ידע,3,0.043488984481022175
Exodus 4 30,Exodus 6 7,32,8,עמ,15,0.10484232267625455
Exodus 4 27,Exodus 5 20,25,6,קרא,3,0.051214752122387394
Exodus 5 8,Exodus 6 9,25,6,כנ,3,0.023338849110284166
Exodus 5 15,Exodus 6 5,14,3,עבד,6,0.047837882929124394
Exodus 4 30,Exodus 6 1,26,6,עשׂה,6,0.05042157766786622
Exodus 5 22,Exodus 5 23,2,0,זה,3,0.06223693096075777
Exodus 6 20,Exodus 6 25,6,1,אשׁה,3,0.03374755180651186
Exodus 5 7,Exodus 6 8,25,6,נתנ,9,0.04450053416324806
Exodus 5 1,Exodus 5 15,15,3,כה,3,0.055474336230266444
Exodus 4 31,Exodus 6 12,36,9,שׁמע,6,0.055469399601093615
Exodus 5 23,Exodus 6 6,7,1,נצל,3,0.05087389018736003
Exodus 4 27,Exodus 5 3,8,2,מדבר,3,0.028765448196076314
Exodus 5 5,Exodus 6 1,20,5,עתה,3,0.03779248721026865
Exodus 5 3,Exodus 5 17,15,3,זבח,3,0.023519805724487145
Exodus 4 30,Exodus 5 21,23,5,עינ,3,0.015559232740189442
Exodus 5 7,Exodus 5 14,8,2,שׁלשׁומ,3,0.04323581329820423
Exodus 4 28,Exodus 6 13,40,10,צוה,3,0.014727271280375544
Exodus 5 8,Exodus 5 19,12,3,גרע,3,0.028338021885636056
Exodus 5 10,Exodus 5 16,7,1,אינ,3,0.022585027008913735
Exodus 5 11,Exodus 5 17,7,1,אתמ,3,0.015545953421750826
Exodus 5 23,Exodus 6 16,17,4,שׁמ,3,0.03681817820093886
Exodus 6 14,Exodus 6 25,12,3,משׁפחה,6,0.04507173660344796
Exodus 6 16,Exodus 6 18,3,0,קהת,3,0.02952578318169714
Exodus 6 16,Exodus 6 20,5,1,שׁנה,6,0.024215884289910325
Exodus 6 16,Exodus 6 20,5,1,חיימ,3,0.03004782440229864
Exodus 6 16,Exodus 6 20,5,1,מאה,3,0.014934595606250349
Exodus 6 18,Exodus 6 20,3,0,עמרמ,3,0.034265448080935706
Exodus 6 20,Exodus 6 25,6,1,ילד,3,0.1351402089489117
Exodus 6 2,Exodus 7 17,46,11,אני,12,0.07010169575421439
Exodus 6 4,Exodus 7 9,36,9,נתנ,6,0.02479171475666304
Exodus 6 4,Exodus 7 22,49,12,אשׁר,18,0.11824716658977198
Exodus 6 5,Exodus 7 22,48,12,שׁמע,9,0.049191869753482685
Exodus 6 7,Exodus 7 21,45,11,היה,9,0.10085787738539374
Exodus 6 8,Exodus 7 28,51,12,בוא,6,0.02782286272700517
Exodus 6 12,Exodus 7 23,42,10,פנה,6,0.04521215193138341
Exodus 6 12,Exodus 7 15,34,8,שׂפה,3,0.02268383920991446
Exodus 6 14,Exodus 6 25,12,3,משׁפחה,6,0.04663274131783537
Exodus 6 16,Exodus 6 18,3,0,קהת,3,0.030548372729291447
Exodus 6 16,Exodus 6 20,5,1,חיימ,3,0.023316370658917684
Exodus 6 16,Exodus 7 25,40,10,שׁבע,3,0.011221387123234285
Exodus 6 16,Exodus 6 20,5,1,מאה,3,0.0154518371395407
Exodus 6 18,Exodus 6 20,3,0,עמרמ,3,0.03545219015092832
Exodus 6 19,Exodus 6 25,7,1,אלה,3,0.0266653316791637
Exodus 6 19,Exodus 6 25,7,1,משׁפחה,3,0.04663274131783537
Exodus 6 20,Exodus 7 19,30,7,לקח,6,0.03606682118025153
Exodus 6 20,Exodus 6 25,6,1,אשׁה,3,0.011638785723223608
Exodus 6 20,Exodus 6 25,6,1,ילד,3,0.017477578191070646
Exodus 6 26,Exodus 8 18,52,13,הוא,3,0.014426728472100614
Exodus 6 27,Exodus 8 17,50,12,המ,3,0.014020339150842878
Exodus 6 28,Exodus 8 19,51,12,היה,15,0.10085787738539374
Exodus 7 1,Exodus 7 9,9,2,נתנ,3,0.02479171475666304
Exodus 7 2,Exodus 9 2,58,14,אתה,3,0.01766283756635231
Exodus 7 5,Exodus 8 13,38,9,נטה,6,0.06143739073541398
Exodus 7 6,Exodus 7 20,15,3,צוה,3,0.019046665485116927
Exodus 7 6,Exodus 9 6,58,14,עשׂה,15,0.052167867613134696
Exodus 7 9,Exodus 7 12,4,1,שׁלכ,3,0.02268383920991446
Exodus 7 9,Exodus 7 12,4,1,תנינ,3,0.0377803747996652
Exodus 7 10,Exodus 9 1,49,12,בוא,6,0.02782286272700517
Exodus 7 14,Exodus 9 2,46,11,מאנ,3,0.027225762312111344
Exodus 7 15,Exodus 8 16,31,7,מימ,12,0.05298851269905693
Exodus 7 15,Exodus 8 7,22,5,יאר,18,0.21271314090556995
Exodus 7 15,Exodus 7 20,6,1,הפכ,3,0.02822018808055456
Exodus 7 16,Exodus 9 13,55,13,אלהימ,9,0.05926959286118756
Exodus 7 16,Exodus 9 13,55,13,עברי,3,0.029319474767052378
Exodus 7 16,Exodus 8 24,38,9,מדבר,3,0.017857022680372207
Exodus 7 16,Exodus 9 13,55,13,כה,6,0.04304671673678211
Exodus 7 18,Exodus 8 10,22,5,באשׁ,3,0.03545219015092832
Exodus 7 21,Exodus 7 24,4,1,שׁתה,3,0.028697811157854743
Exodus 7 22,Exodus 8 14,22,5,לט,3,0.0377803747996652
Exodus 7 23,Exodus 8 28,35,8,גמ,3,0.03466276479471133
Exodus 7 23,Exodus 9 20,55,13,בית,12,0.05428490590279456
Exodus 7 25,Exodus 9 8,41,10,מלא,3,0.015149393542333762
Exodus 7 27,Exodus 8 25,28,7,אנכי,3,0.02188749462220907
Exodus 7 27,Exodus 9 2,33,8,אמ,3,0.011638785723223608
Exodus 7 29,Exodus 9 2,31,7,ב,3,0.013911431363502586
Exodus 8 1,Exodus 8 7,7,1,יאר,3,0.21271314090556995
Exodus 8 1,Exodus 8 3,3,0,עלה,3,0.018033410590125764
Exodus 8 6,Exodus 9 21,44,11,דבר,15,0.11902050989483007
Exodus 8 18,Exodus 9 27,38,9,אני,3,0.07010169575421439
Exodus 8 11,Exodus 9 34,52,13,ראה,3,0.01939797620537268
Exodus 8 5,Exodus 9 19,43,10,ל,3,0.06020845012332453
Exodus 8 8,Exodus 9 26,47,11,אשׁר,15,0.11824716658977198
Exodus 8 11,Exodus 9 12,30,7,שׁמע,3,0.049191869753482685
Exodus 9 4,Exodus 9 26,23,5,בנ,3,0.10085787738539374
Exodus 9 8,Exodus 9 24,17,4,לקח,3,0.03606682118025153
Exodus 8 18,Exodus 9 18,29,7,יומ,3,0.018033410590125764
Exodus 8 12,Exodus 9 25,42,10,כל,21,0.10433573522626939
Exodus 8 3,Exodus 9 6,32,8,עשׂה,9,0.052167867613134696
Exodus 8 12,Exodus 9 23,40,10,מטה,3,0.08517034944669671
Exodus 8 4,Exodus 9 27,52,13,קרא,3,0.022078546957940388
Exodus 8 15,Exodus 9 12,26,6,חזק,3,0.03998752048347517
Exodus 8 16,Exodus 9 13,26,6,בקר,3,0.01766283756635231
Exodus 9 7,Exodus 9 25,19,4,עד,3,0.014691716129034046
Exodus 8 16,Exodus 9 13,26,6,כה,3,0.04304671673678211
Exodus 8 28,Exodus 9 16,17,4,זאת,3,0.020878809962613293
Exodus 8 9,Exodus 9 19,39,9,מות,6,0.0316104495259667
Exodus 8 4,Exodus 9 28,53,13,עתר,6,0.07090438030185664
Exodus 8 5,Exodus 8 27,23,5,שׁאר,3,0.018660001361443915
Exodus 8 6,Exodus 9 14,37,9,אינ,3,0.014020339150842878
Exodus 8 9,Exodus 9 25,45,11,שׂדה,9,0.049246862899970406
Exodus 8 12,Exodus 8 13,2,0,עפר,3,0.023316370658917684
Exodus 8 18,Exodus 9 17,28,7,בלת,3,0.019993760241737584
Exodus 8 18,Exodus 9 26,37,9,שׁמ,3,0.019046665485116927
Exodus 8 19,Exodus 9 6,16,4,זה,3,0.012073580865005045
Exodus 8 25,Exodus 9 34,38,9,יספ,3,0.01675773599387439
Exodus 8 27,Exodus 9 7,9,2,אחד,3,0.012527285977567975
Exodus 8 28,Exodus 9 27,28,7,פעמ,3,0.018660001361443915
Exodus 9 2,Exodus 9 29,28,7,עוד,3,0.014291356298017298
Exodus 9 3,Exodus 9 21,19,4,מקנה,9,0.06626241809003586
Exodus 9 3,Exodus 9 24,22,5,מאד,3,0.01675773599387439
Exodus 9 14,Exodus 9 16,3,0,עבור,3,0.02822018808055456
Exodus 9 14,Exodus 9 24,11,2,כמו,3,0.023316370658917684
Exodus 9 15,Exodus 9 19,5,1,עתה,3,0.01675773599387439
Exodus 9 29,Exodus 9 34,6,1,חדל,3,0.02822018808055456
Exodus 10 1,Exodus 11 8,37,9,עבד,12,0.09924449709228308
Exodus 10 1,Exodus 12 13,52,13,אות,3,0.04632690841493558
Exodus 10 1,Exodus 11 10,39,9,אלה,3,0.014003552175382019
Exodus 10 2,Exodus 12 5,43,10,בנ,9,0.11932676488674172
Exodus 10 3,Exodus 11 10,37,9,פנה,9,0.04687837191979139
Exodus 10 3,Exodus 11 10,37,9,שׁלח,9,0.06742577930881233
Exodus 10 3,Exodus 11 8,35,8,עמ,12,0.10541954455704472
Exodus 10 4,Exodus 12 9,45,11,אמ,3,0.019015792001388396
Exodus 10 4,Exodus 11 8,34,8,אתה,3,0.016232662064849725
Exodus 10 4,Exodus 10 19,16,4,גבול,3,0.03809497530249665
Exodus 10 5,Exodus 12 23,58,14,ראה,9,0.057047376004165186
Exodus 10 5,Exodus 12 20,55,13,אכל,18,0.13303842479925476
Exodus 10 5,Exodus 10 15,11,2,ברד,3,0.043442126820748106
Exodus 10 5,Exodus 10 15,11,2,עצ,3,0.01970933747902415
Exodus 10 7,Exodus 12 22,55,13,אישׁ,9,0.04339868151516994
Exodus 10 11,Exodus 11 1,20,5,גרשׁ,3,0.041634537254228936
Exodus 10 12,Exodus 10 19,8,2,ארבה,6,0.10136496258174557
Exodus 10 12,Exodus 10 26,15,3,שׁאר,3,0.03048726156430714
Exodus 10 12,Exodus 10 25,14,3,עלה,3,0.026517167143638998
Exodus 10 12,Exodus 10 15,4,1,עשׂב,3,0.03592726812435483
Exodus 10 13,Exodus 10 19,7,1,רוח,3,0.022364008942823366
Exodus 10 13,Exodus 10 19,7,1,נשׂא,3,0.01972617315075799
Exodus 10 14,Exodus 11 3,19,4,מאד,3,0.027379284201259003
Exodus 10 14,Exodus 11 6,22,5,כמו,3,0.02857123147687249
Exodus 10 17,Exodus 12 16,39,9,אכ,3,0.021881498452399326
Exodus 10 19,Exodus 12 18,39,9,אחד,3,0.025584312461395146
Exodus 10 20,Exodus 11 10,20,5,לב,3,0.03727334823803894
Exodus 10 21,Exodus 10 22,2,0,חשׁכ,3,0.05792283576099747
Exodus 10 23,Exodus 12 23,40,10,ראה,6,0.057047376004165186
Exodus 10 23,Exodus 12 31,48,12,קומ,3,0.015931824407835336
Exodus 10 23,Exodus 12 40,57,14,מושׁב,3,0.02939635714879259
Exodus 10 25,Exodus 12 12,27,6,אלהימ,3,0.05810184721966793
Exodus 10 25,Exodus 12 36,51,12,נתנ,6,0.034718945212135956
Exodus 10 26,Exodus 12 29,43,10,עד,12,0.07201127970653345
Exodus 10 26,Exodus 12 44,58,14,מקנה,3,0.02706537412650649
Exodus 10 26,Exodus 12 30,44,11,שׁמ,3,0.014003552175382019
Exodus 10 28,Exodus 11 6,8,2,יספ,3,0.020534463150944253
Exodus 11 1,Exodus 12 39,49,12,גרשׁ,3,0.041634537254228936
Exodus 11 1,Exodus 11 8,8,2,אחר,3,0.019367282406555976
Exodus 11 2,Exodus 12 36,45,11,שׁאל,3,0.036087165502008654
Exodus 11 2,Exodus 12 44,53,13,כספ,3,0.018203480128658148
Exodus 11 3,Exodus 12 30,38,9,גדול,3,0.020115244921086007
Exodus 11 4,Exodus 12 49,56,14,תוכ,3,0.015931824407835336
Exodus 11 5,Exodus 12 40,46,11,ישׁב,3,0.016856444827203082
Exodus 11 7,Exodus 12 6,10,2,בינ,3,0.027567915858967524
Exodus 11 10,Exodus 12 50,51,12,אהרנ,6,0.06160338945283276
Exodus 12 2,Exodus 13 5,55,13,חדשׁ,9,0.0670920268284701
Exodus 12 2,Exodus 12 41,40,10,שׁנה,6,0.030701174953674172
Exodus 12 3,Exodus 13 11,60,15,אב,3,0.029589259726136984
Exodus 12 4,Exodus 12 5,2,0,שׂה,3,0.060556863473610466
Exodus 12 6,Exodus 12 29,24,6,עד,9,0.07201127970653345
Exodus 12 7,Exodus 12 23,17,4,דמ,6,0.04283307547791378
Exodus 12 7,Exodus 12 23,17,4,שׁנימ,3,0.014794629863068492
Exodus 12 7,Exodus 12 23,17,4,מזוזה,3,0.043442126820748106
Exodus 12 7,Exodus 12 23,17,4,משׁקופ,3,0.05515691347041752
Exodus 12 8,Exodus 12 42,35,8,לילה,6,0.08200136612368567
Exodus 12 8,Exodus 12 10,3,0,אשׁ,3,0.03093940847855971
Exodus 12 12,Exodus 13 12,52,13,עבר,3,0.016856444827203082
Exodus 12 12,Exodus 12 29,18,4,נכה,3,0.020534463150944253
Exodus 12 21,Exodus 13 14,45,11,אל,12,0.14489678593390068
Exodus 12 21,Exodus 13 19,50,12,משׁה,9,0.1546211994184457
Exodus 12 30,Exodus 13 14,36,9,עבד,6,0.09924449709228308
Exodus 12 13,Exodus 13 16,55,13,אות,3,0.04632690841493558
Exodus 12 33,Exodus 13 17,36,9,שׁלח,3,0.06742577930881233
Exodus 12 36,Exodus 13 16,32,8,עינ,3,0.03945234630151598
Exodus 12 17,Exodus 13 16,51,12,יצא,15,0.09625262763904084
Exodus 12 21,Exodus 12 38,18,4,צאנ,3,0.032848895798373585
Exodus 12 22,Exodus 12 38,17,4,בקר,3,0.04328709883959926
Exodus 12 28,Exodus 13 15,39,9,כנ,3,0.04931543287689498
Exodus 13 3,Exodus 13 16,14,3,יד,6,0.04773854966668695
Exodus 12 38,Exodus 13 19,33,8,עלה,3,0.026517167143638998
Exodus 12 29,Exodus 13 21,44,11,לילה,6,0.08200136612368567
Exodus 12 18,Exodus 12 49,32,8,אחד,3,0.025584312461395146
Exodus 12 24,Exodus 13 1,29,7,דבר,6,0.0397757507154585
Exodus 12 35,Exodus 13 14,31,7,שׁאל,3,0.036087165502008654
Exodus 12 15,Exodus 12 19,5,1,נפשׁ,3,0.021242432543780446
Exodus 12 18,Exodus 12 41,24,6,ארבע,3,0.02475152678284777
Exodus 12 18,Exodus 12 38,21,5,ערב,3,0.029175331269865767
Exodus 13 2,Exodus 13 15,14,3,אדמ,3,0.02682032656144801
Exodus 12 14,Exodus 12 42,29,7,דור,3,0.02141653773895689
Exodus 12 14,Exodus 12 24,11,2,עולמ,3,0.018934251051113005
Exodus 12 15,Exodus 13 7,44,11,שׂאר,3,0.04629501947256917
Exodus 12 15,Exodus 13 6,43,10,שׁביעי,3,0.025718338825051423
Exodus 12 16,Exodus 13 2,38,9,קדשׁ,3,0.016540749515380513
Exodus 12 17,Exodus 13 19,54,13,עצמ,6,0.05559229009792269
Exodus 12 17,Exodus 12 51,35,8,צבא,3,0.027796145048961347
Exodus 12 19,Exodus 12 49,31,7,גר,3,0.023931480920989113
Exodus 12 19,Exodus 12 49,31,7,אזרח,3,0.03914032573465358
Exodus 12 25,Exodus 13 5,32,8,עבדה,3,0.02637412413358532
Exodus 12 25,Exodus 13 14,41,10,זאת,6,0.030701174953674172
Exodus 12 37,Exodus 12 41,5,1,מאה,3,0.018934251051113005
Exodus 13 2,Exodus 13 15,14,3,רחמ,3,0.03224924980061366
Exodus 13 17,Exodus 13 21,5,1,דרכ,3,0.017512230135736977
Exodus 13 17,Exodus 15 7,44,11,שׁלח,3,0.017746649018385203
Exodus 13 17,Exodus 15 13,50,12,נחה,3,0.04120736195554118
Exodus 13 17,Exodus 15 2,39,9,אלהימ,6,0.04587769398428846
Exodus 13 17,Exodus 13 21,5,1,דרכ,3,0.018437066945846577
Exodus 13 17,Exodus 14 31,37,9,ראה,6,0.055055091525247804
Exodus 13 17,Exodus 15 19,56,14,שׁוב,6,0.03417984744138284
Exodus 13 18,Exodus 15 22,58,14,סופ,3,0.03640644638729979
Exodus 13 21,Exodus 14 27,29,7,פנה,9,0.07178772567500268
Exodus 13 21,Exodus 13 22,2,0,יוממ,3,0.0378246198488662
Exodus 13 21,Exodus 14 24,26,6,עמוד,6,0.06790472406068815
Exodus 13 21,Exodus 14 21,23,5,לילה,6,0.04709014521399147
Exodus 13 21,Exodus 14 24,26,6,אשׁ,3,0.019544008077647137
Exodus 14 4,Exodus 14 17,14,3,חזק,3,0.02579365375749974
Exodus 14 4,Exodus 14 18,15,3,כבד,3,0.03522642987353162
Exodus 14 4,Exodus 15 14,42,10,חיל,6,0.06790472406068815
Exodus 14 5,Exodus 15 18,45,11,מלכ,3,0.02462246334588678
Exodus 14 5,Exodus 15 1,28,7,זאת,3,0.0215483546279629
Exodus 14 6,Exodus 15 21,47,11,רכב,12,0.12750985308433552
Exodus 14 8,Exodus 15 2,26,6,רומ,3,0.032097321591817406
Exodus 14 10,Exodus 16 9,58,14,קרב,3,0.0215483546279629
Exodus 14 10,Exodus 15 27,49,12,עינ,3,0.020767930306243708
Exodus 14 10,Exodus 15 25,47,11,צעק,3,0.04526981604045876
Exodus 14 12,Exodus 16 3,50,12,זה,6,0.06749577349529205
Exodus 14 12,Exodus 14 31,20,5,עבד,3,0.029023802583088874
Exodus 14 16,Exodus 16 5,48,12,בוא,12,0.07627445852969034
Exodus 14 16,Exodus 15 19,35,8,תוכ,6,0.033546397106478075
Exodus 14 20,Exodus 14 21,2,0,לילה,3,0.04709014521399147
Exodus 14 21,Exodus 15 10,21,5,רוח,3,0.023545072606995735
Exodus 14 21,Exodus 15 13,24,6,עז,3,0.023545072606995735
Exodus 14 24,Exodus 16 24,59,14,בקר,12,0.06835969488276568
Exodus 14 26,Exodus 15 12,18,4,נטה,3,0.04403303734191452
Exodus 14 28,Exodus 15 14,18,4,חיל,3,0.06790472406068815
Exodus 14 28,Exodus 16 26,57,14,ב,3,0.01794693141875067
Exodus 14 30,Exodus 16 3,32,8,מות,3,0.030585129322858975
Exodus 15 1,Exodus 15 21,21,5,סוס,3,0.06867893659256862
Exodus 15 1,Exodus 15 21,21,5,שׁיר,3,0.04873990158073653
Exodus 15 1,Exodus 16 24,51,12,רמה,3,0.05261215939925866
Exodus 15 2,Exodus 16 12,38,9,אלהימ,3,0.04587769398428846
Exodus 15 6,Exodus 15 12,7,1,ימינ,3,0.045127579504737496
Exodus 15 8,Exodus 15 11,4,1,כמו,3,0.04010680561576259
Exodus 15 9,Exodus 16 33,52,13,מלא,3,0.019544008077647137
Exodus 15 11,Exodus 16 3,20,5,מי,3,0.024072991193863056
Exodus 15 11,Exodus 16 23,40,10,קדשׁ,3,0.017414281549853326
Exodus 15 14,Exodus 16 35,49,12,ישׁב,6,0.041408847709565474
Exodus 15 16,Exodus 17 5,53,13,עבר,3,0.017746649018385203
Exodus 15 26,Exodus 17 9,47,11,אלהימ,3,0.04587769398428846
Exodus 15 24,Exodus 17 14,54,13,אמר,27,0.18844277989688202
Exodus 15 26,Exodus 17 3,41,10,מצרימ,6,0.19736185756500435
Exodus 15 22,Exodus 17 1,43,10,מדבר,9,0.10750637472621083
Exodus 15 20,Exodus 17 12,56,14,לקח,6,0.046529271453153005
Exodus 15 22,Exodus 17 1,43,10,נסע,3,0.07598592310509043
Exodus 15 21,Exodus 17 10,53,13,ל,12,0.09595027129811518
Exodus 16 1,Exodus 16 12,12,3,בינ,3,0.04063332361632443
Exodus 16 6,Exodus 16 15,10,2,ידע,3,0.029023802583088874
Exodus 15 26,Exodus 17 6,44,11,עינ,3,0.020767930306243708
Exodus 16 3,Exodus 17 3,37,9,מות,3,0.030585129322858975
Exodus 16 4,Exodus 17 6,39,9,מנ,12,0.060488052889098906
Exodus 15 22,Exodus 16 30,36,9,יומ,18,0.09771147005162133
Exodus 16 24,Exodus 17 5,18,4,ב,3,0.01794693141875067
Exodus 15 20,Exodus 17 12,56,14,אהרנ,9,0.06485672051072201
Exodus 15 22,Exodus 16 27,33,8,מצא,3,0.019934186079844214
Exodus 15 23,Exodus 15 23,1,0,מרה,3,0.033952362030344074
Exodus 15 26,Exodus 17 7,45,11,אמ,3,0.015015024961431221
Exodus 15 27,Exodus 16 1,2,0,אילמ,3,0.05261215939925866
Exodus 16 1,Exodus 17 1,37,9,עדה,6,0.04709014521399147
Exodus 16 3,Exodus 16 12,10,2,בשׂר,3,0.021177549310829432
Exodus 16 3,Exodus 16 12,10,2,שׂבע,3,0.03187746327108388
Exodus 16 4,Exodus 16 27,24,6,לקט,9,0.12362208586662352
Exodus 16 5,Exodus 16 29,25,6,שׁשׁי,3,0.0378246198488662
Exodus 16 16,Exodus 16 36,21,5,עמר,6,0.09147269014351418
Exodus 16 17,Exodus 17 4,24,6,מעט,3,0.02579365375749974
Exodus 16 29,Exodus 17 14,22,5,תחת,3,0.016161265970972172
Exodus 17 2,Exodus 17 7,6,1,ריב,3,0.035123552441957036
Exodus 17 8,Exodus 17 14,7,1,עמלק,6,0.10099194166786986
Exodus 18 1,Exodus 19 9,36,9,שׁמע,6,0.04904935385623946
Exodus 18 1,Exodus 19 25,52,13,עמ,39,0.2941076281110968
Exodus 18 3,Exodus 20 7,57,14,שׁמ,6,0.052090929093361306
Exodus 18 3,Exodus 20 3,53,13,היה,15,0.09511630596306016
Exodus 18 4,Exodus 18 10,7,1,פרעה,3,0.04100611946516098
Exodus 18 5,Exodus 19 9,32,8,בוא,15,0.10106107508575142
Exodus 18 5,Exodus 19 2,25,6,חנה,3,0.04498573014650214
Exodus 18 7,Exodus 19 13,34,8,אישׁ,6,0.036323103094043616
Exodus 18 9,Exodus 18 12,4,1,יתרו,3,0.1626551030657974
Exodus 18 9,Exodus 18 10,2,0,נצל,3,0.07497621691083689
Exodus 18 10,Exodus 20 4,47,11,תחת,3,0.021413130230710915
Exodus 18 11,Exodus 19 5,22,5,עתה,3,0.02864431959574118
Exodus 18 11,Exodus 18 20,10,2,ידע,3,0.023073333448694198
Exodus 18 11,Exodus 20 1,43,10,דבר,21,0.14795930234020363
Exodus 18 12,Exodus 19 24,40,10,עלה,9,0.06781468023925999
Exodus 18 13,Exodus 18 26,14,3,שׁפט,6,0.07971023928422521
Exodus 18 13,Exodus 19 16,31,7,בקר,3,0.03019142707602029
Exodus 18 13,Exodus 20 16,56,14,עד,3,0.018834624156439817
Exodus 18 19,Exodus 20 19,53,13,שׁמע,6,0.04904935385623946
Exodus 19 6,Exodus 19 24,19,4,כהנ,3,0.035926038071739295
Exodus 18 25,Exodus 20 22,50,12,ישׂראל,6,0.07294613224058732
Exodus 19 1,Exodus 20 2,27,6,יצא,3,0.03196822044685835
Exodus 19 3,Exodus 20 22,45,11,יהוה,27,0.20344404071777997
Exodus 19 1,Exodus 20 2,27,6,מצרימ,3,0.06152888919651786
Exodus 19 1,Exodus 20 22,47,11,בנ,6,0.05350292210422134
Exodus 19 1,Exodus 19 2,2,0,מדבר,3,0.04069780188858881
Exodus 19 3,Exodus 20 24,47,11,עלה,9,0.06781468023925999
Exodus 18 18,Exodus 20 12,47,11,כבד,3,0.03500537017643502
Exodus 18 18,Exodus 19 23,33,8,יכל,3,0.02924893028857992
Exodus 18 19,Exodus 20 18,52,13,קול,9,0.08247995931807843
Exodus 18 21,Exodus 20 6,38,9,אלפ,3,0.03417571791883474
Exodus 18 23,Exodus 20 25,55,13,אמ,6,0.03978879940395672
Exodus 18 25,Exodus 19 20,23,5,ראשׁ,3,0.021413130230710915
Exodus 19 1,Exodus 19 23,23,5,סיני,6,0.08447311908293058
Exodus 19 2,Exodus 19 9,8,2,נגד,3,0.02864431959574118
Exodus 19 3,Exodus 20 17,40,10,בית,3,0.021413130230710915
Exodus 19 4,Exodus 20 22,44,11,אתמ,3,0.02749331977269281
Exodus 19 5,Exodus 20 6,27,6,שׁמר,3,0.02442848946938032
Exodus 19 6,Exodus 20 1,21,5,אלה,3,0.01953409841001049
Exodus 19 8,Exodus 20 16,34,8,ענה,3,0.02805953581697128
Exodus 19 9,Exodus 20 5,22,5,אנכי,3,0.02805953581697128
Exodus 19 9,Exodus 20 20,37,9,עבור,3,0.04823730883019125
Exodus 19 10,Exodus 20 11,27,6,קדשׁ,6,0.046146666897388396
Exodus 19 12,Exodus 19 13,2,0,נגע,3,0.03189589827943029
Exodus 19 12,Exodus 20 19,33,8,מות,3,0.020262130407662542
Exodus 19 15,Exodus 20 21,32,8,נגשׁ,3,0.03587550896077145
